id,naslov,posredovanje,vrsta,obcina,velikost,cena,leto,sobe
o6370947,"LOGATEC, DVODRUŽINSKA, MARTINJ HRIB",prodaja,Hiša,Logatec,199.0,180000.0,1967.0,
o5378204,"LOGATEC, GORNJI",prodaja,Posest,Logatec,1193.0,66000.0,,
o6362788,"LOGATEC, GRAD",prodaja,Stanovanje,Logatec,20.0,49275.0,2019.0,
o6329708,"LOGATEC, GRAD",prodaja,Stanovanje,Logatec,24.0,59130.0,2019.0,
o6363171,"LOGATEC, GRAD",prodaja,Stanovanje,Logatec,51.0,125651.0,2019.0,1.0
o6329644,"LOGATEC, GRAD",prodaja,Stanovanje,Logatec,60.0,151110.0,2019.0,2.0
o6329637,"LOGATEC, GRAD",prodaja,Stanovanje,Logatec,230.0,1600.0,2019.0,
o6210325,"LOGATEC, HOTEDRŠICA",prodaja,Posest,Logatec,2968.0,30.0,,
o6298846,"LOGATEC, HOTEDRŠICA, CENTER",prodaja,Hiša,Logatec,116.0,135000.0,2002.0,
o6298852,"LOGATEC, HOTEDRŠICA, CENTER",prodaja,Posest,Logatec,928.0,37120.0,,
o6096723,"LOGATEC, INDUSTRIJSKA CONA",prodaja,Posest,Logatec,3339.0,115.0,,
o6256885,"LOGATEC, INDUSTRIJSKA CONA",prodaja,Posest,Logatec,10000.0,65.0,,
o6289423,"LOGATEC, IOC",prodaja,Poslovni prostor,Logatec,478.64,480000.0,2019.0,
o6093103,"LOGATEC, IOC",prodaja,Posest,Logatec,14866.0,75.0,,
o6236972,"LOGATEC, IOC ZAPOLJE",prodaja,Poslovni prostor,Logatec,232.0,250000.0,2010.0,
o6210328,"LOGATEC, IOC ZAPOLJE",prodaja,Posest,Logatec,5014.0,75.0,,
o6318710,"LOGATEC, IOC ZAPOLJE",prodaja,Posest,Logatec,6118.0,75.0,,
o6056405,"LOGATEC, IOC ZAPOLJE",prodaja,Posest,Logatec,6327.0,590000.0,,
o6218197,"LOGATEC, IOC ZAPOLJE",prodaja,Posest,Logatec,10167.0,1400000.0,,
o5815118,"LOGATEC, IOC ZAPOLJE",prodaja,Posest,Logatec,14866.0,75.0,,
o6314964,"LOGATEC, IOC ZAPOLJE",prodaja,Posest,Logatec,14957.0,59.0,,
o5840957,"LOGATEC, IOC ZAPOLJE IV",prodaja,Posest,Logatec,3339.0,115.0,,
o6321188,"LOGATEC, K. O. BLEKOVA VAS",prodaja,Posest,Logatec,658.0,49000.0,,
o6019392,"LOGATEC, KALCE",prodaja,Posest,Logatec,788.0,55000.0,,
o6333766,"LOGATEC, KALCE",prodaja,Posest,Logatec,874.0,69000.0,,
o6352304,"LOGATEC, MARTINJ HRIB",prodaja,Hiša,Logatec,206.0,235000.0,2000.0,
o5876982,"LOGATEC, MARTINJ HRIB",prodaja,Hiša,Logatec,450.0,290000.0,2010.0,
o5674137,"LOGATEC, MARTINJ HRIB",prodaja,Posest,Logatec,550.0,70.0,,
o6370747,"LOGATEC, MARTINJ HRIB - MALI MOST",prodaja,Posest,Logatec,761.0,78000.0,,
o6288605,"LOGATEC, MARTINJ HRIB, MALI MOST",prodaja,Hiša,Logatec,206.7,135000.0,2000.0,
o5721242,"LOGATEC, NAKLO, NAD DREVOREDOM",prodaja,Posest,Logatec,1100.0,59.0,1146.0,
o6256361,"LOGATEC, NAZORJEVA 5",prodaja,Hiša,Logatec,196.0,300000.0,1985.0,
o5481869,"LOGATEC, POSESTVO NA RAZGLEDNI LOKACIJI",prodaja,Posest,Logatec,5209.0,90000.0,,
o6370952,"LOGATEC, PRITLIČJE, ATRIJ",prodaja,Stanovanje,Logatec,87.2,165000.0,1977.0,4.0
o6353446,"LOGATEC, RAZGLED",prodaja,Posest,Logatec,9588.0,400000.0,,
o6340884,"LOGATEC, RAZGLED",prodaja,Posest,Logatec,9588.0,400000.0,,
o6370957,"LOGATEC, RAZGLED, BLIŽINA VRTCA IN ŠOLE",prodaja,Hiša,Logatec,186.0,195000.0,2020.0,
o6370951,"LOGATEC, RAZGLED, BLIŽINA VRTCA IN ŠOLE",prodaja,Hiša,Logatec,232.0,220000.0,1967.0,
o6332106,"LOGATEC, TOVARNIŠKA CESTA",prodaja,Hiša,Logatec,979.2,1000000.0,1850.0,
o6258964,"LOGATEC, ZAPLANA",prodaja,Posest,Logatec,616.0,21560.0,,
o6297754,"LOGATEC, ZAPLANA",prodaja,Posest,Logatec,2245.0,96535.0,,
o5921148,LOHAČA,prodaja,Počitniški objekt,Postojna,180.0,150000.0,1960.0,
o6373936,LOKA PRI MENGŠU,prodaja,Hiša,Mengeš,115.0,270000.0,2018.0,
o6358837,LOKA PRI MENGŠU,prodaja,Hiša,Mengeš,126.7,210000.0,2020.0,
o6372820,LOKA PRI MENGŠU,prodaja,Hiša,Mengeš,127.0,210000.0,2020.0,
o6215971,"LOKA PRI MENGŠU, TOP LOKACIJA",prodaja,Hiša,Mengeš,270.0,230000.0,1976.0,
o6356017,LOKA PRI ZIDANEM MOSTU,prodaja,Posest,Sevnica,185.0,5900.0,,
o6369135,LOKA PRI ZIDANEM MOSTU,prodaja,Hiša,Sevnica,257.5,65500.0,1987.0,
o6227572,LOKA PRI ŽUSMU,prodaja,Posest,Šentjur,31988.0,29500.0,2018.0,
o5425886,"LOKA, ČRNI KAL OKOLICA",prodaja,Posest,Komen,2981.0,10.0,,
o6300862,LOKARJE,prodaja,Poslovni prostor,Šentjur,1356.45,490000.0,1995.0,
o6223982,"LOKARJE, ŠENTJUR",prodaja,Posest,Šentjur,1200.0,36000.0,,
o6365242,LOKAVEC,prodaja,Stanovanje,Sveta Ana,95.3,67900.0,1965.0,2.0
o6362343,LOKAVEC,prodaja,Hiša,Ajdovščina,110.0,145000.0,1831.0,
o6371590,LOKAVEC,prodaja,Posest,Sveta Ana,819.0,9954.7,,
o6371591,LOKAVEC,prodaja,Posest,Sveta Ana,838.0,10163.3,,
o6371593,LOKAVEC,prodaja,Posest,Sveta Ana,868.0,10492.7,,
o6371589,LOKAVEC,prodaja,Posest,Sveta Ana,922.0,11085.6,,
o6371594,LOKAVEC,prodaja,Posest,Sveta Ana,967.0,11579.7,,
o6371587,LOKAVEC,prodaja,Posest,Sveta Ana,1009.0,12040.9,,
o6371586,LOKAVEC,prodaja,Posest,Sveta Ana,1042.0,12403.2,,
o6371592,LOKAVEC,prodaja,Posest,Sveta Ana,1062.0,12622.8,,
o6371588,LOKAVEC,prodaja,Posest,Sveta Ana,1197.0,14105.1,,
o6371562,LOKAVEC,prodaja,Posest,Sveta Ana,1208.0,13263.84,,
o6359127,LOKAVEC,prodaja,Posest,Ajdovščina,1485.0,30.0,,
o6264587,LOKE,prodaja,Posest,Nova Gorica,1004.0,38000.0,1004.0,
o5707020,LOKE,prodaja,Posest,Nova Gorica,2200.0,90.0,,
o6346060,LOKE PRI MOZIRJU,prodaja,Hiša,Mozirje,178.0,230000.0,2007.0,
o6318441,"LOKE PRI MOZIRJU, DOBROVLJE",prodaja,Vikend,Mozirje,16.0,19000.0,1995.0,
o6269558,"LOKE PRI MOZIRJU, LOČKA GORA",prodaja,Posest,Mozirje,9713.0,5000.0,,
o6019657,"LOKE PRI MOZIRJU, OB LOKALNI CESTI BLIZU GAJA",prodaja,Posest,Mozirje,5467.0,4.0,,
o6340837,"LOKE PRI MOZIRJU, OB MOZIRSKEM GAJU",prodaja,Hiša,Mozirje,160.0,220000.0,1970.0,
o6038299,LOKEV,prodaja,Poslovni prostor,Sežana,96.0,118000.0,1950.0,
o5960555,LOKEV,prodaja,Poslovni prostor,Sežana,228.0,165000.0,1950.0,
o6220645,LOKEV,prodaja,Hiša,Sežana,360.0,305000.0,1920.0,
o6341303,LOKEV,prodaja,Posest,Sežana,773.0,65000.0,,
o5660157,LOKEV,prodaja,Posest,Sežana,2077.0,80.0,,
o6323492,"LOKEV, NA ROBU NASELJA",prodaja,Posest,Sežana,1627.0,80.0,,
o5788827,"LOKEV, NA ZGORNJEM ROBU VASI OB GOZDU",prodaja,Posest,Sežana,787.0,92.0,,
o6138724,LOKOVEC,prodaja,Hiša,Nova Gorica,71.9,43000.0,1850.0,
o6130763,LOKOVEC,prodaja,Poslovni prostor,Nova Gorica,300.0,260000.0,1957.0,
o6309317,LOKOVEC,prodaja,Posest,Nova Gorica,1924.0,25.0,,
o6321426,LOKOVEC,prodaja,Posest,Nova Gorica,21183.0,11100.0,1457.0,
o6349317,"LOKOVEC, ČEPOVAN",prodaja,Hiša,Nova Gorica,513.0,118000.0,1951.0,
o6201155,LOKOVICA,prodaja,Hiša,Šoštanj,95.0,85000.0,2015.0,
o6114934,LOKOVICA,prodaja,Hiša,Šoštanj,95.0,45000.0,2015.0,
o6360548,LOKOVICA,prodaja,Posest,Prevalje,565.0,18000.0,,
o6114933,LOKOVICA,prodaja,Posest,Šoštanj,677.0,29000.0,,
o6334628,LOKOVICA,prodaja,Posest,Šoštanj,4389.47,40.0,,
o6363652,LOKOVINA,prodaja,Hiša,Dobrna,72.0,105000.0,1940.0,
o6363650,LOKOVINA,prodaja,Posest,Dobrna,9650.0,105000.0,,
o6363657,LOKOVINA,prodaja,Posest,Dobrna,16959.0,17000.0,,
o6356100,LOKROVEC,prodaja,Hiša,Celje,221.0,210000.0,1990.0,
o6305933,LOKROVEC,prodaja,Posest,Celje,2303.0,110.0,2303.0,
o6369088,LOKVE,prodaja,Posest,Nova Gorica,1750.0,25.0,1750.0,
o6151814,LOKVE,prodaja,Posest,Nova Gorica,4412.0,65000.0,,
o6086761,LOKVE,prodaja,Posest,Črnomelj,5437.0,37000.0,,
o6198615,LOKVE,prodaja,Posest,Nova Gorica,12258.0,145000.0,,
o6151832,LOKVE,prodaja,Posest,Nova Gorica,20109.0,250000.0,,
o6159495,LOKVICA,prodaja,Hiša,Mirna,203.59,190000.0,2011.0,
o6343845,LOKVICA,prodaja,Posest,Mirna,6532.0,65000.0,,
o6275074,LOM POD STORŽIČEM,prodaja,Hiša,Tržič,112.0,150000.0,1930.0,
o6300507,LOM POD STORŽIČEM,prodaja,Hiša,Tržič,136.0,125000.0,1930.0,
o6150820,LOMNO,prodaja,Posest,Krško,2375.0,36000.0,1000.0,
o6337156,LONČARJEV DOL,prodaja,Hiša,Sevnica,186.9,145000.0,1975.0,
o6319738,LONČAROVCI,prodaja,Posest,Moravske Toplice,5000.0,15000.0,5000.0,
o6138534,LOPAR,prodaja,Hiša,Komen,102.0,49000.0,1900.0,
o6340637,LOPAR,prodaja,Hiša,Komen,235.0,420000.0,1975.0,
o6306896,LOPAR,prodaja,Hiša,Komen,235.0,420000.0,1109.0,
o6372243,LOPAR,prodaja,Hiša,Grad,394.0,1100000.0,2020.0,
o6300516,LOPAR,prodaja,Poslovni prostor,Grad,430.0,380000.0,1982.0,
o6359789,LOPAR,prodaja,Posest,Komen,584.0,42000.0,,
o6202167,LOPAR,prodaja,Posest,Komen,1082.0,15500.0,,
o6338766,LOPAR,prodaja,Posest,Komen,4219.0,10.0,,
o6157234,LOPAR,prodaja,Posest,Komen,12000.0,8.0,,
o6338772,"LOPAR, KOPER",prodaja,Posest,Komen,1328.0,10.0,1328.0,
o6369569,LOPATA,prodaja,Hiša,Celje,96.3,145000.0,1987.0,
o6348226,LOPATA,prodaja,Hiša,Celje,98.0,139000.0,1970.0,
o6270376,LOPATA,prodaja,Hiša,Celje,100.0,145000.0,1987.0,
o6328334,LOPATA,prodaja,Hiša,Celje,100.0,145000.0,1959.0,
o6327034,LOPATA,prodaja,Posest,Celje,1078.0,68500.0,,
o6281813,LOPATNIK,prodaja,Posest,Velenje,148394.0,225000.0,1997.0,
o6354019,LOVRAN,prodaja,Stanovanje,Bovec,39.0,77900.0,2000.0,2.0
o6361703,LOVRAN,prodaja,Stanovanje,Bovec,68.0,125000.0,1970.0,3.0
o6305525,LOVRAN,prodaja,Stanovanje,Bovec,74.0,155000.0,1986.0,3.5
o5959961,LOVRAN,prodaja,Stanovanje,Bovec,80.0,300000.0,2010.0,3.0
o6259156,LOVRAN,prodaja,Stanovanje,Bovec,85.0,219000.0,2006.0,
o6322927,LOVRAN,prodaja,Stanovanje,Bovec,93.0,265000.0,2015.0,3.5
o6365791,LOVRAN,prodaja,Stanovanje,Bovec,112.9,320000.0,2019.0,3.5
o6371803,LOVRAN,prodaja,Stanovanje,Bovec,119.0,187000.0,1900.0,
o6322915,LOVRAN,prodaja,Stanovanje,Bovec,126.0,590000.0,1900.0,2.0
o6358355,LOVRAN,prodaja,Hiša,Bovec,250.0,450000.0,1974.0,
o6284631,LOVRAN,prodaja,Počitniški objekt,Bovec,267.0,495000.0,2014.0,
o6203027,LOVRAN,prodaja,Hiša,Bovec,650.0,3800000.0,2012.0,
o6355652,"LOVRAN, IČIĆI",prodaja,Hiša,Bovec,400.0,930000.0,2000.0,
o6283625,LOVREČICA,prodaja,Stanovanje,Grad,55.48,115000.0,1982.0,2.0
o6250064,LOVREČICA,prodaja,Počitniški objekt,Grad,72.0,99999.0,2007.0,
o6364786,LOVREČICA,prodaja,Stanovanje,Grad,110.0,390000.0,2020.0,
o6351477,LOVREČICA,prodaja,Hiša,Grad,110.0,390000.0,2019.0,
o6294264,LOVREČICA,prodaja,Hiša,Grad,150.0,220000.0,2000.0,
o6361953,LOVREČICA,prodaja,Hiša,Grad,158.0,437000.0,2017.0,
o6356817,LOVREČICA,prodaja,Hiša,Grad,158.0,437000.0,2017.0,
o6265311,LOVREČICA,prodaja,Hiša,Grad,170.0,280000.0,1970.0,
o6285083,LOVREČICA,prodaja,Hiša,Grad,198.0,330000.0,2011.0,
o6348386,LOVREČICA,prodaja,Posest,Grad,851.0,290000.0,,
o6356556,LOVREČICA,prodaja,Posest,Grad,1622.0,100.0,1622.0,
o6348465,LOVREČICA,prodaja,Posest,Grad,1749.0,540000.0,,
o6363069,LOVREČICA,prodaja,Posest,Grad,4109.0,575260.0,,
o6334306,"LOVREČICA, C",prodaja,Stanovanje,Grad,58.38,165000.0,2004.0,3.0
o6250084,"LOVREČICA, M",prodaja,Stanovanje,Grad,100.0,245000.0,2019.0,3.0
o6294190,"LOVREČICA, M",prodaja,Stanovanje,Grad,110.0,350000.0,2019.0,4.0
o6275712,"LOVREČICA, UMAG OKOLICA U",prodaja,Hiša,Grad,250.0,240000.0,2004.0,
o6355666,LOVRENC NA DRAVSKEM POLJU,prodaja,Hiša,Kidričevo,124.7,85000.0,1982.0,
o6345558,LOVRENC NA DRAVSKEM POLJU,prodaja,Hiša,Kidričevo,220.0,45000.0,1930.0,
o6226906,LOVRENC NA DRAVSKEM POLJU,prodaja,Poslovni prostor,Kidričevo,1167.0,325000.0,1996.0,
o6307465,LOVRENC NA DRAVSKEM POLJU,prodaja,Posest,Kidričevo,1177.0,29500.0,,
o6372225,LOVRENC NA DRAVSKEM POLJU,prodaja,Posest,Kidričevo,3265.0,29.0,,
o6261433,LOVRENC NA POHORJU,prodaja,Stanovanje,Lovrenc na Pohorju,100.3,150000.0,2010.0,3.0
o6276122,LOVRENC NA POHORJU,prodaja,Počitniški objekt,Lovrenc na Pohorju,100.3,150000.0,2010.0,
o6246419,LOVRENC NA POHORJU,prodaja,Hiša,Lovrenc na Pohorju,185.5,124000.0,2007.0,
o6303597,LOVRENC NA POHORJU,prodaja,Posest,Lovrenc na Pohorju,600.0,13000.0,,
o6343792,LOVRENC NA POHORJU,prodaja,Posest,Lovrenc na Pohorju,604.0,17900.0,,
o6303599,LOVRENC NA POHORJU,prodaja,Posest,Lovrenc na Pohorju,686.0,17000.0,,
o6250181,LOVRENC NA POHORJU,prodaja,Posest,Lovrenc na Pohorju,1000.0,19000.0,,
o6345887,LOVRENC NA POHORJU,prodaja,Posest,Lovrenc na Pohorju,2406.0,67000.0,,
o6268783,"LOVRENC NA POHORJU, FALA",prodaja,Hiša,Lovrenc na Pohorju,244.0,115000.0,1954.0,
o6296858,"LOVRENC NA POHORJU, OB RADOLJNI",prodaja,Hiša,Lovrenc na Pohorju,486.6,110000.0,1988.0,
o6248636,"LOZARI, BUJE M",prodaja,Hiša,Luče,170.0,380000.0,2010.0,
o6283532,LOZICE,prodaja,Hiša,Vipava,83.5,45000.0,1900.0,
o5993448,LOZICE,prodaja,Hiša,Vipava,83.5,45000.0,1900.0,
o6338536,LOZICE,prodaja,Hiša,Vipava,93.4,98000.0,1985.0,
o6069072,LOZICE,prodaja,Hiša,Vipava,196.0,39000.0,1842.0,
o6289442,LOZICE,prodaja,Posest,Vipava,6300.0,50.0,6300.0,
o6367487,LOZICE,prodaja,Posest,Vipava,24000.0,8500.0,,
o6365656,"LOZICE, SLOVENIJA",prodaja,Hiša,Vipava,89.0,45000.0,1900.0,
o6154165,LOŽ,prodaja,Hiša,Loška dolina,87.1,53000.0,1904.0,
o6322358,LOŽNICA,prodaja,Posest,Makole,2177.0,33000.0,,
o6347390,LOŽNICA,prodaja,Posest,Velenje,12336.0,30.0,,
o6364930,LOŽNICA PRI ŽALCU,prodaja,Hiša,Žalec,124.7,70000.0,1800.0,
o6168533,LOŽNICA PRI ŽALCU,prodaja,Posest,Žalec,6074.0,48500.0,6074.0,
o6368114,LUCIJA,prodaja,Garaža,Grad,16.0,18000.0,2001.0,
o6364437,LUCIJA,prodaja,Poslovni prostor,Grad,20.0,37500.0,1995.0,
o6368319,LUCIJA,prodaja,Poslovni prostor,Grad,24.0,51000.0,1991.0,
o6369556,LUCIJA,prodaja,Poslovni prostor,Grad,29.0,37000.0,1995.0,
o6357752,LUCIJA,prodaja,Poslovni prostor,Grad,43.0,128000.0,1979.0,
o6349377,LUCIJA,prodaja,Stanovanje,Grad,43.0,135000.0,1979.0,2.0
o6037150,LUCIJA,prodaja,Poslovni prostor,Grad,43.7,129500.0,1999.0,
o6361842,LUCIJA,prodaja,Hiša,Grad,51.23,250000.0,1980.0,
o5469920,LUCIJA,prodaja,Stanovanje,Grad,56.0,190000.0,2010.0,3.0
o6173929,LUCIJA,prodaja,Poslovni prostor,Grad,56.0,168000.0,1980.0,
o6356376,LUCIJA,prodaja,Stanovanje,Grad,58.0,158000.0,1986.0,2.0
o6362245,LUCIJA,prodaja,Stanovanje,Grad,63.24,250000.0,2005.0,2.0
o5752837,LUCIJA,prodaja,Poslovni prostor,Grad,65.0,132000.0,2004.0,
o5629535,LUCIJA,prodaja,Stanovanje,Grad,68.0,190000.0,1986.0,3.0
o6097490,LUCIJA,prodaja,Stanovanje,Grad,71.05,260000.0,2006.0,2.0
o6077923,LUCIJA,prodaja,Stanovanje,Grad,71.05,275000.0,2005.0,2.5
o6372046,LUCIJA,prodaja,Stanovanje,Grad,73.0,237000.0,1974.0,3.0
o6360978,LUCIJA,prodaja,Počitniški objekt,Grad,80.0,495000.0,2007.0,
o6279611,LUCIJA,prodaja,Stanovanje,Grad,81.0,495000.0,2005.0,2.0
o6309180,LUCIJA,prodaja,Stanovanje,Grad,81.9,170000.0,1980.0,3.0
o6365392,LUCIJA,prodaja,Stanovanje,Grad,88.9,120000.0,2002.0,
o6348890,LUCIJA,prodaja,Stanovanje,Grad,90.0,466000.0,2005.0,3.0
o6350935,LUCIJA,prodaja,Stanovanje,Grad,92.1,268000.0,1980.0,3.0
o6357278,LUCIJA,prodaja,Stanovanje,Grad,92.1,280000.0,1980.0,3.5
o6278355,LUCIJA,prodaja,Stanovanje,Grad,94.5,287000.0,1993.0,
o6322806,LUCIJA,prodaja,Hiša,Grad,100.0,269000.0,1980.0,
o6322398,LUCIJA,prodaja,Stanovanje,Grad,100.0,269000.0,1980.0,4.0
o6365336,LUCIJA,prodaja,Stanovanje,Grad,100.0,269000.0,1980.0,4.0
o6368976,LUCIJA,prodaja,Stanovanje,Grad,104.0,270000.0,1990.0,
o6356828,LUCIJA,prodaja,Stanovanje,Grad,104.0,270000.0,1993.0,4.0
o5998354,LUCIJA,prodaja,Stanovanje,Grad,106.0,280000.0,2010.0,
o6361361,LUCIJA,prodaja,Stanovanje,Grad,108.4,250000.0,1975.0,4.0
o6338428,LUCIJA,prodaja,Stanovanje,Grad,108.4,220000.0,1975.0,4.0
o6365337,LUCIJA,prodaja,Poslovni prostor,Grad,110.0,220000.0,1980.0,
o6346610,LUCIJA,prodaja,Hiša,Grad,127.0,790000.0,2020.0,
o6350245,LUCIJA,prodaja,Hiša,Grad,130.0,412000.0,1975.0,
o5946623,LUCIJA,prodaja,Stanovanje,Grad,138.0,280000.0,2010.0,
o5992442,LUCIJA,prodaja,Stanovanje,Grad,138.4,280000.0,2012.0,4.0
o6048166,LUCIJA,prodaja,Stanovanje,Grad,138.4,280000.0,2010.0,
o6209705,LUCIJA,prodaja,Stanovanje,Grad,138.4,280000.0,2012.0,
o6369129,LUCIJA,prodaja,Hiša,Grad,150.0,185000.0,1780.0,
o6367626,LUCIJA,prodaja,Hiša,Grad,167.6,350000.0,1991.0,
o6325414,LUCIJA,prodaja,Stanovanje,Grad,175.6,450000.0,1995.0,4.5
o6328782,LUCIJA,prodaja,Hiša,Grad,178.0,350000.0,1991.0,
o6351720,LUCIJA,prodaja,Hiša,Grad,193.5,250000.0,1867.0,
o6248944,LUCIJA,prodaja,Hiša,Grad,197.3,449000.0,1991.0,
o6334916,LUCIJA,prodaja,Stanovanje,Grad,202.4,990000.0,2005.0,4.0
o6227002,LUCIJA,prodaja,Hiša,Grad,264.3,750000.0,1983.0,
o5823415,LUCIJA,prodaja,Poslovni prostor,Grad,280.0,250000.0,1998.0,
o6354321,LUCIJA,prodaja,Hiša,Grad,292.8,1300000.0,1980.0,
o6201027,LUCIJA,prodaja,Poslovni prostor,Grad,300.0,250000.0,1900.0,
o6359828,LUCIJA,prodaja,Hiša,Grad,375.0,849000.0,1981.0,
o6342825,LUCIJA,prodaja,Hiša,Grad,375.22,850000.0,1981.0,
o6322244,LUCIJA,prodaja,Hiša,Grad,379.0,850000.0,1981.0,
o6328315,LUCIJA,prodaja,Hiša,Grad,380.0,850000.0,1981.0,
o6322508,LUCIJA,prodaja,Hiša,Grad,380.0,850000.0,1981.0,
o6252417,LUCIJA,prodaja,Posest,Grad,443.0,250000.0,,
o6363098,LUCIJA,prodaja,Hiša,Grad,450.0,1250000.0,1986.0,
o6357561,LUCIJA,prodaja,Počitniški objekt,Grad,547.9,700000.0,1975.0,
o6294127,LUCIJA,prodaja,Posest,Grad,600.0,260000.0,,
o5928803,LUCIJA,prodaja,Posest,Grad,839.0,89000.0,,
o6349538,LUCIJA,prodaja,Poslovni prostor,Grad,1425.1,750000.0,2003.0,
o5611515,LUCIJA,prodaja,Posest,Grad,1979.0,22.0,,
o6212552,"LUCIJA, BLIŽINA OBRTNO TRGOVSKE CONE",prodaja,Posest,Grad,3297.0,29673.0,,
o6225940,"LUCIJA, BLIŽINA TPC - JA",prodaja,Stanovanje,Grad,94.5,287000.0,1994.0,4.0
o6271606,"LUCIJA, CENTER",prodaja,Počitniški objekt,Grad,64.5,150000.0,1993.0,
o6356298,"LUCIJA, CENTER - V TPC",prodaja,Poslovni prostor,Grad,53.3,128000.0,1995.0,
o6271229,"LUCIJA, CENTER LUCIJE",prodaja,Stanovanje,Grad,94.5,287000.0,1994.0,4.0
o6305551,"LUCIJA, INDUSTRIJSKA CONA",prodaja,Poslovni prostor,Grad,96.73,149000.0,2004.0,
o6294046,"LUCIJA, KAMPOLIN",prodaja,Hiša,Grad,201.3,389000.0,1977.0,
o5673636,"LUCIJA, LIMINJAN",prodaja,Hiša,Grad,100.0,360000.0,1890.0,
o6299747,"LUCIJA, LIMINJAN",prodaja,Hiša,Grad,180.0,298000.0,1989.0,
o6233657,"LUCIJA, LIMINJANSKA",prodaja,Stanovanje,Grad,69.5,175000.0,1980.0,3.0
o6144607,"LUCIJA, LUCAN",prodaja,Hiša,Grad,162.0,550000.0,2000.0,
o6097425,"LUCIJA, MIRNI PREDEL",prodaja,Stanovanje,Grad,106.0,280000.0,2010.0,
o6276922,"LUCIJA, NA IZJEMNI LOKACIJI V LUCANU",prodaja,Posest,Grad,3372.0,99900.0,3372.0,
o5729394,"LUCIJA, OBALA 118, PORTOROŽ",prodaja,Poslovni prostor,Grad,235.7,240000.0,1989.0,
o6157288,"LUCIJA, OBRTNA ZBORNICA",prodaja,Poslovni prostor,Grad,27.5,37500.0,1990.0,
o5964011,"LUCIJA, OC 1KM OD MORJA",prodaja,Stanovanje,Grad,138.0,280000.0,2010.0,
o6330708,"LUCIJA, PORTOROŽ",prodaja,Hiša,Grad,201.3,389000.0,1977.0,
o6351474,"LUCIJA, PORTOROŽ",prodaja,Hiša,Grad,215.0,430000.0,2010.0,
o6367244,"LUCIJA, PORTOROŽ",prodaja,Posest,Grad,47357.0,12000000.0,,
o6179804,"LUCIJA, PORTOROŽ KAMPOLIN",prodaja,Hiša,Grad,195.0,750000.0,1990.0,
o6250932,"LUCIJA, PRI OSNOVNI ŠOLI",prodaja,Stanovanje,Grad,71.5,179000.0,1972.0,3.0
o5985652,"LUCIJA, PRI OSNOVNI ŠOLI",prodaja,Hiša,Grad,220.0,425000.0,2007.0,
o6312133,"LUCIJA, PRVA LINIJA DO MORJA",prodaja,Poslovni prostor,Grad,40.0,135000.0,1979.0,
o6351831,"LUCIJA, REZIDENCA PARK",prodaja,Stanovanje,Grad,68.1,260000.0,2005.0,2.0
o5538281,"LUCIJA, REZIDENCA PARK",prodaja,Stanovanje,Grad,71.05,260000.0,2005.0,2.0
o6276558,"LUCIJA, REZIDENCA PARK",prodaja,Stanovanje,Grad,74.6,340000.0,2005.0,2.0
o6265783,"LUCIJA, REZIDENCA PARK",prodaja,Stanovanje,Grad,81.0,495000.0,2006.0,2.0
o6356346,"LUCIJA, REZIDENCA PARK",prodaja,Stanovanje,Grad,96.6,465000.0,2005.0,3.0
o6373035,"LUCIJA, REZIDENCA PARK",prodaja,Stanovanje,Grad,112.09,520000.0,2005.0,3.5
o6165433,"LUCIJA, REZIDENCA PARK. POGLED NA MORJE",prodaja,Stanovanje,Grad,79.86,349000.0,2005.0,2.5
o6370654,"LUCIJA, SEČA, POD NOŽEDOM",prodaja,Hiša,Grad,53.4,299000.0,1900.0,
o6192439,"LUCIJA, TPC",prodaja,Garaža,Grad,12.3,12000.0,1995.0,
o6357684,"LUCIJA, TPC",prodaja,Poslovni prostor,Grad,35.0,40000.0,2001.0,
o6067542,"LUCIJA, TPC",prodaja,Poslovni prostor,Grad,56.0,168000.0,1980.0,
o6364694,"LUCIJA, TRGOVSKO OBRTNA CONA",prodaja,Poslovni prostor,Grad,103.0,218000.0,1999.0,
o6193618,"LUCIJA, TRGOVSKO POSLOVNI CENTER",prodaja,Poslovni prostor,Grad,43.7,89000.0,2000.0,
o6311769,"LUCIJA, V BLIŽINI TRGOVINE TUŠ",prodaja,Posest,Grad,779.0,55000.0,,
o6346025,"LUCIJA, VOJKOVA ULICA 33",prodaja,Poslovni prostor,Grad,185.1,195000.0,1989.0,
o6309979,"LUCIJA, Z BAZENOM",prodaja,Hiša,Grad,286.0,1300000.0,1980.0,
o6228544,LUCINICO LOČNIK,prodaja,Stanovanje,,73.97,109000.0,2016.0,
o6352716,LUČE,prodaja,Hiša,Grosuplje,120.0,163000.0,1900.0,
o6372842,LUČE,prodaja,Hiša,Luče,210.0,94500.0,1989.0,
o6346049,LUČE,prodaja,Hiša,Luče,210.0,94500.0,1989.0,
o6351393,LUČE,prodaja,Hiša,Luče,238.0,115000.0,1920.0,
o6221411,LUČE,prodaja,Hiša,Luče,300.0,179000.0,1979.0,
o6328389,LUČE,prodaja,Posest,Grosuplje,9375.0,159000.0,,
o6365041,"LUČE, GROSUPLJE",prodaja,Posest,Grosuplje,3129.0,45.0,,
o6306384,LUKAČEVCI,prodaja,Posest,Moravske Toplice,2902.0,33000.0,,
o6311560,"LUKANJA, 6A",prodaja,Stanovanje,Slovenska Bistrica,54.0,16000.0,1962.0,2.0
