zacetek,konec,razdalja,cas
Brezovica,Sveti Jurij ob Ščavnici,175886,6873
Brezovica,Sveti Jurij v Slov. goricah,158947,6474
Brezovica,Sveti Tomaž,174289,7395
Brezovica,Tabor,69680,3361
Brezovica,Tišina,185650,7568
Brezovica,Tolmin,106488,6706
Brezovica,Trbovlje,74666,4190
Brezovica,Trebnje,56313,2792
Brezovica,Trnovska vas,165329,6568
Brezovica,Trzin,30458,2120
Brezovica,Tržič,60333,3037
Brezovica,Turnišče,203625,7894
Brezovica,Velenje,88532,4592
Brezovica,Velika Polana,207343,8074
Brezovica,Velike Lašče,34686,2413
Brezovica,Veržej,186837,7315
Brezovica,Videm,153844,6035
Brezovica,Vipava,80049,3789
Brezovica,Vitanje,107219,5170
Brezovica,Vodice,32422,2036
Brezovica,Vojnik,94800,4241
Brezovica,Vransko,62622,3123
Brezovica,Vrhnika,17425,1604
Brezovica,Vuzenica,136583,7507
Brezovica,Zagorje ob Savi,69016,3822
Brezovica,Zavrč,169938,7131
Brezovica,Zreče,109297,5145
Brezovica,Črenšovci,206328,7995
Brezovica,Črna na Koroškem,117453,6685
Brezovica,Črnomelj,97752,5556
Brezovica,Šalovci,219222,9032
Brezovica,Šempeter - Vrtojba,106419,4651
Brezovica,Šentilj,163043,6636
Brezovica,Šentjernej,90353,4008
Brezovica,Šentjur,103681,4546
Brezovica,Šentrupert,67805,3476
Brezovica,Šenčur,40659,2321
Brezovica,Škocjan,88031,3763
Brezovica,Škofja Loka,38293,2906
Brezovica,Škofljica,16945,1537
Brezovica,Šmarje pri Jelšah,114640,5343
Brezovica,Šmarješke Toplice,82548,3645
Brezovica,Šmartno ob Paki,84994,4141
Brezovica,Šmartno pri Litiji,53705,3414
Brezovica,Šoštanj,94358,4651
Brezovica,Štore,97702,4404
Brezovica,Žalec,79730,3807
Brezovica,Železniki,53443,3921
Brezovica,Žetale,167652,6656
Brezovica,Žiri,40698,3257
Brezovica,Žirovnica,71120,3440
Brezovica,Žužemberk,58156,3212
Brežice,Ajdovščina,182714,6396
Brežice,Ankaran/Ancarano,205513,7135
Brežice,Apače,126360,7023
Brežice,Beltinci,147868,7338
Brežice,Benedikt,115428,6243
Brežice,Bistrica ob Sotli,23085,1389
Brežice,Bled,161156,5722
Brežice,Bloke,131906,5683
Brežice,Bohinj,183809,7200
Brežice,Borovnica,118565,4700
Brežice,Bovec,259245,10561
Brežice,Braslovče,97245,5555
Brežice,Brda,220691,8444
Brežice,Brezovica,112843,4591
Brežice,Cankova,145282,7737
Brežice,Celje,71782,4790
Brežice,Cerklje na Gorenjskem,133320,4985
Brežice,Cerknica,152771,6351
Brežice,Cerkno,179192,7821
Brežice,Cerkvenjak,119015,6177
Brežice,Cirkulane,88142,6118
Brežice,Destrnik,96575,6149
Brežice,Divača,175399,6149
Brežice,Dobje,56831,3394
Brežice,Dobrepolje,93572,4091
Brežice,Dobrna,84718,5624
Brežice,Dobrova - Polhov Gradec,121569,5009
Brežice,Dobrovnik/Dobronak,155726,7684
Brežice,Dol pri Ljubljani,112230,4052
Brežice,Dolenjske Toplice,57929,2816
Brežice,Domžale,115847,4213
Brežice,Dornava,92241,5809
Brežice,Dravograd,118381,7689
Brežice,Duplek,96009,5660
Brežice,Gorenja vas - Poljane,149177,6301
Brežice,Gorišnica,96193,6066
Brežice,Gorje,167253,6199
Brežice,Gornja Radgona,128634,7030
Brežice,Gornji Grad,163862,6747
Brežice,Gornji Petrovci,165508,8426
Brežice,Grad,154368,6012
Brežice,Grosuplje,91048,3304
Brežice,Hajdina,91394,5480
Brežice,Hodoš/Hodos,175693,9010
Brežice,Horjul,121705,4803
Brežice,Hoče - Slivnica,86497,5112
Brežice,Hrastnik,56538,3855
Brežice,Hrpelje - Kozina,183985,6355
Brežice,Idrija,159319,6503
Brežice,Ig,101746,3819
Brežice,Ilirska Bistrica,178372,7056
Brežice,Ivančna Gorica,77910,2925
Brežice,Izola/Isola,212038,7432
Brežice,Jesenice,170695,6129
Brežice,Jezersko,159682,6577
Brežice,Juršinci,98993,6345
Brežice,Kamnik,124468,4878
Brežice,Kanal,224842,8638
Brežice,Kidričevo,88925,5396
Brežice,Kobarid,218145,10065
Brežice,Kobilje,162368,8156
Brežice,Komen,196335,7505
Brežice,Komenda,130772,4851
Brežice,Koper/Capodistria,207897,7323
Brežice,Kostanjevica na Krki,17953,1206
Brežice,Kostel,117595,6357
Brežice,Kozje,37937,2235
Brežice,Kočevje,94205,4835
Brežice,Kranj,138189,5151
Brežice,Kranjska Gora,193023,7215
Brežice,Križevci,137186,6969
Brežice,Krško,11898,863
Brežice,Kungota,107830,6089
Brežice,Kuzma,163526,8979
Brežice,Laško,60138,3952
Brežice,Lenart,110139,5970
Brežice,Lendava/Lendva,168831,8047
Brežice,Litija,90928,4161
Brežice,Ljubljana,105917,4214
Brežice,Ljubno,120313,7027
Brežice,Ljutomer,145536,7473
Brežice,Log - Dragomer,115747,4416
Brežice,Logatec,133155,4759
Brežice,Lovrenc na Pohorju,114058,7207
Brežice,Loška dolina,155299,7694
Brežice,Loški Potok,137540,6124
Brežice,Lukovica,132437,4783
Brežice,Luče,155846,7553
Brežice,Majšperk,70458,4638
Brežice,Makole,66714,4265
Brežice,Maribor,92988,5647
Brežice,Markovci,90857,5774
Brežice,Medvode,121612,4609
Brežice,Mengeš,119566,4522
Brežice,Metlika,72528,3722
Brežice,Mežica,132062,8752
Brežice,Miklavž na Dravskem polju,89700,5182
Brežice,Miren - Kostanjevica,219309,8190
Brežice,Mirna,63936,2549
Brežice,Mirna Peč,52469,2027
Brežice,Mislinja,95899,6323
Brežice,Mokronog - Trebelno,55890,2718
Brežice,Moravske Toplice,151074,7704
Brežice,Moravče,125245,4557
Brežice,Mozirje,106856,6203
Brežice,Murska Sobota,144113,7204
Brežice,Muta,129814,8370
Brežice,Naklo,142156,5078
Brežice,Nazarje,161724,6694
Brežice,Nova Gorica,208066,7519
Brežice,Novo mesto,46176,1936
Brežice,Odranci,152319,7646
Brežice,Oplotnica,74742,4947
Brežice,Ormož,107584,6801
Brežice,Osilnica,131216,7609
Brežice,Pesnica,99839,5518
Brežice,Piran/Pirano,222747,8257
Brežice,Pivka,161410,5853
Brežice,Podlehnik,75875,5123
Brežice,Podvelka,125051,7518
Brežice,Podčetrtek,37431,2271
Brežice,Poljčane,59968,3762
Brežice,Polzela,94066,5444
Brežice,Postojna,154169,5444
Brežice,Prebold,76019,5603
Brežice,Preddvor,141362,5304
Brežice,Prevalje,124169,8267
Brežice,Ptuj,87793,5673
Brežice,Puconci,150566,7710
Brežice,Radenci,133800,6969
Brežice,Radeče,43638,2727
Brežice,Radlje ob Dravi,134978,8038
Brežice,Radovljica,156891,5559
Brežice,Ravne na Koroškem,120342,7878
Brežice,Razkrižje,151769,7911
Brežice,Rače - Fram,85182,5375
Brežice,Renče - Vogrsko,203306,7418
Brežice,Rečica ob Savinji,112349,6544
Brežice,Ribnica,128950,5311
Brežice,Ribnica na Pohorju,134908,8216
Brežice,Rogatec,54089,3547
Brežice,Rogaška Slatina,49396,3206
Brežice,Rogašovci,156280,8492
Brežice,Ruše,101551,6396
Brežice,Selnica ob Dravi,108517,7105
Brežice,Semič,70831,3569
Brežice,Sevnica,32137,2076
Brežice,Sežana,181441,6267
Brežice,Slovenija,66316,4545
Brežice,Slovenj Gradec,107696,7046
Brežice,Slovenska Bistrica,69672,4442
Brežice,Slovenske Konjice,69510,4678
Brežice,Sodražica,125042,5222
Brežice,Solčava,164921,8124
Brežice,Središče ob Dravi,117617,7325
Brežice,Starše,92509,5453
Brežice,Straža,55802,2514
Brežice,Sveta Ana,118512,6473
Brežice,Sveta Trojica v Slov. goricah,114821,6089
Brežice,Sveti Andraž v Slov. goricah,125316,6677
Brežice,Sveti Jurij ob Ščavnici,128097,6556
Brežice,Sveti Jurij v Slov. goricah,111158,6156
Brežice,Sveti Tomaž,106341,6753
Brežice,Tabor,153052,5485
Brežice,Tišina,137861,7250
Brežice,Tolmin,204252,9310
Brežice,Trbovlje,62749,4260
Brežice,Trebnje,58657,2257
Brežice,Trnovska vas,117540,6251
Brežice,Trzin,115446,4231
Brežice,Tržič,153562,5462
Brežice,Turnišče,155836,7576
Brežice,Velenje,98780,5996
Brežice,Velika Polana,159554,7756
Brežice,Velike Lašče,114897,4461
Brežice,Veržej,139049,6997
Brežice,Videm,80502,5202
Brežice,Vipava,177813,6392
Brežice,Vitanje,81679,5357
Brežice,Vodice,125651,4460
Brežice,Vojnik,75163,4992
Brežice,Vransko,145994,5248
Brežice,Vrhnika,122599,4327
Brežice,Vuzenica,130790,8395
Brežice,Zagorje ob Savi,65906,4453
Brežice,Zavrč,101990,6489
Brežice,Zreče,73638,4902
Brežice,Črenšovci,158539,7678
Brežice,Črna na Koroškem,132394,8662
Brežice,Črnomelj,78162,4207
Brežice,Šalovci,171433,8714
Brežice,Šempeter - Vrtojba,204184,7254
Brežice,Šentilj,115254,6318
Brežice,Šentjernej,23964,1561
Brežice,Šentjur,61355,3940
Brežice,Šentrupert,51812,2668
Brežice,Šenčur,133888,4746
Brežice,Škocjan,31491,1323
Brežice,Škofja Loka,131521,5330
Brežice,Škofljica,96168,3441
Brežice,Šmarje pri Jelšah,51749,3152
Brežice,Šmarješke Toplice,38784,1631
Brežice,Šmartno ob Paki,105636,6133
Brežice,Šmartno pri Litiji,87592,3880
Brežice,Šoštanj,103889,6357
Brežice,Štore,68692,4379
Brežice,Žalec,78894,5296
Brežice,Železniki,146672,6345
Brežice,Žetale,63963,4290
Brežice,Žiri,146647,6075
Brežice,Žirovnica,164349,5864
Brežice,Žužemberk,71154,3106
Cankova,Ajdovščina,261616,9823
Cankova,Ankaran/Ancarano,284415,10562
Cankova,Apače,13450,1070
Cankova,Beltinci,23662,1653
Cankova,Benedikt,19414,1362
Cankova,Bistrica ob Sotli,122160,6333
Cankova,Bled,233178,8919
Cankova,Bloke,223275,9551
Cankova,Bohinj,255832,10397
Cankova,Borovnica,198792,8164
Cankova,Bovec,291628,13065
Cankova,Braslovče,125310,5122
Cankova,Brda,299592,11872
Cankova,Brezovica,193071,8055
Cankova,Brežice,145282,7737
Cankova,Celje,106133,4577
Cankova,Cerklje na Gorenjskem,181956,7711
Cankova,Cerknica,229836,9651
Cankova,Cerkno,235803,10862
Cankova,Cerkvenjak,22041,1674
Cankova,Cirkulane,57135,3754
Cankova,Destrnik,39875,2459
Cankova,Divača,252464,9449
Cankova,Dobje,114137,5340
Cankova,Dobrepolje,203378,8337
Cankova,Dobrna,122319,5199
Cankova,Dobrova - Polhov Gradec,194645,8161
Cankova,Dobrovnik/Dobronak,33903,1995
Cankova,Dol pri Ljubljani,172692,6769
Cankova,Dolenjske Toplice,236930,9769
Cankova,Domžale,164984,6514
Cankova,Dornava,45984,2817
Cankova,Dravograd,115411,6328
Cankova,Duplek,39422,2778
Cankova,Gorenja vas - Poljane,215989,9256
Cankova,Gorišnica,49833,3297
Cankova,Gorje,236421,9219
Cankova,Gornja Radgona,7006,660
Cankova,Gornji Grad,149154,6802
Cankova,Gornji Petrovci,23694,1530
Cankova,Grad,129335,5748
Cankova,Grosuplje,188994,7300
Cankova,Hajdina,52231,3320
Cankova,Hodoš/Hodos,33879,2114
Cankova,Horjul,198315,8087
Cankova,Hoče - Slivnica,63932,3136
Cankova,Hrastnik,133685,6489
Cankova,Hrpelje - Kozina,261050,9655
Cankova,Idrija,236383,9803
Cankova,Ig,187809,7400
Cankova,Ilirska Bistrica,255437,10356
Cankova,Ivančna Gorica,202286,7772
Cankova,Izola/Isola,289103,10732
Cankova,Jesenice,239863,9150
Cankova,Jezersko,228849,9597
Cankova,Juršinci,35127,2435
Cankova,Kamnik,161080,7048
Cankova,Kanal,301907,11937
Cankova,Kidričevo,55121,3592
Cankova,Kobarid,295210,13365
Cankova,Kobilje,40545,2467
Cankova,Komen,273400,10805
Cankova,Komenda,174253,7216
Cankova,Koper/Capodistria,284962,10623
Cankova,Kostanjevica na Krki,162384,8741
Cankova,Kostel,258795,11300
Cankova,Kozje,124721,6231
Cankova,Kočevje,235031,9993
Cankova,Kranj,207356,8171
Cankova,Kranjska Gora,262191,10235
Cankova,Križevci,23268,1654
Cankova,Krško,158065,7954
Cankova,Kungota,59216,3123
Cankova,Kuzma,18241,1242
Cankova,Laško,117921,5447
Cankova,Lenart,26825,1785
Cankova,Lendava/Lendva,47009,2358
Cankova,Litija,169009,7336
Cankova,Ljubljana,179943,7355
Cankova,Ljubno,147722,6560
Cankova,Ljutomer,31619,2158
Cankova,Log - Dragomer,192811,7716
Cankova,Logatec,210220,8059
Cankova,Lovrenc na Pohorju,82706,4687
Cankova,Loška dolina,253419,11044
Cankova,Loški Potok,227023,9828
Cankova,Lukovica,149461,6185
Cankova,Luče,156946,7169
Cankova,Majšperk,62700,4045
Cankova,Makole,88279,4327
Cankova,Maribor,56303,2945
Cankova,Markovci,51530,3214
Cankova,Medvode,188424,7564
Cankova,Mengeš,168692,6815
Cankova,Metlika,265215,10784
Cankova,Mežica,135186,7703
Cankova,Miklavž na Dravskem polju,58850,2857
Cankova,Miren - Kostanjevica,296374,11490
Cankova,Mirna,165249,8395
Cankova,Mirna Peč,228663,8553
Cankova,Mislinja,115223,5708
Cankova,Mokronog - Trebelno,163991,8531
Cankova,Moravske Toplice,20281,1415
Cankova,Moravče,155445,6426
Cankova,Mozirje,134264,5736
Cankova,Murska Sobota,14985,988
Cankova,Muta,103690,5763
Cankova,Naklo,211323,8099
Cankova,Nazarje,142307,6396
Cankova,Nova Gorica,285130,10819
Cankova,Novo mesto,237993,9083
Cankova,Odranci,28096,1949
Cankova,Oplotnica,87213,4121
Cankova,Ormož,44802,2985
Cankova,Osilnica,261017,11924
Cankova,Pesnica,51225,2552
Cankova,Piran/Pirano,299811,11557
Cankova,Pivka,238474,9153
Cankova,Podlehnik,59969,3557
Cankova,Podvelka,88105,4892
Cankova,Podčetrtek,108196,5583
Cankova,Poljčane,84549,3978
Cankova,Polzela,121475,4977
Cankova,Postojna,231234,8744
Cankova,Prebold,121462,4990
Cankova,Preddvor,210529,8324
Cankova,Prevalje,127293,7218
Cankova,Ptuj,48080,3071
Cankova,Puconci,13774,1086
Cankova,Radenci,11484,762
Cankova,Radeče,135340,6668
Cankova,Radlje ob Dravi,98031,5412
Cankova,Radovljica,226058,8579
Cankova,Ravne na Koroškem,124145,6926
Cankova,Razkrižje,34155,2255
Cankova,Rače - Fram,71127,3606
Cankova,Renče - Vogrsko,280370,10717
Cankova,Rečica ob Savinji,139758,6077
Cankova,Ribnica,218432,9015
Cankova,Ribnica na Pohorju,97961,5590
Cankova,Rogatec,80278,4856
Cankova,Rogaška Slatina,100092,5070
Cankova,Rogašovci,10995,755
Cankova,Ruše,69786,3907
Cankova,Selnica ob Dravi,71570,4479
Cankova,Semič,263517,10631
Cankova,Sevnica,137376,6742
Cankova,Sežana,258506,9566
Cankova,Slovenija,155297,6716
Cankova,Slovenj Gradec,127020,6431
Cankova,Slovenska Bistrica,76082,3417
Cankova,Slovenske Konjice,88784,4093
Cankova,Sodražica,214524,8926
Cankova,Solčava,166453,7763
Cankova,Središče ob Dravi,52239,3402
Cankova,Starše,65772,3384
Cankova,Straža,243948,9421
Cankova,Sveta Ana,20993,1691
Cankova,Sveta Trojica v Slov. goricah,24866,1738
Cankova,Sveti Andraž v Slov. goricah,35165,2273
Cankova,Sveti Jurij ob Ščavnici,23258,1631
Cankova,Sveti Jurij v Slov. goricah,31612,2120
Cankova,Sveti Tomaž,37107,2580
Cankova,Tabor,127891,5262
Cankova,Tišina,11897,801
Cankova,Tolmin,281317,12610
Cankova,Trbovlje,139812,6570
Cankova,Trebnje,218500,8267
Cankova,Trnovska vas,35387,2175
Cankova,Trzin,167248,6771
Cankova,Tržič,222729,8482
Cankova,Turnišče,34014,1887
Cankova,Velenje,126189,5529
Cankova,Velika Polana,37732,2067
Cankova,Velike Lašče,204380,8164
Cankova,Veržej,25131,1682
Cankova,Videm,56596,3489
Cankova,Vipava,254878,9692
Cankova,Vitanje,101003,4742
Cankova,Vodice,177030,7383
Cankova,Vojnik,106918,4646
Cankova,Vransko,130214,5248
Cankova,Vrhnika,199663,7626
Cankova,Vuzenica,104444,5789
Cankova,Zagorje ob Savi,153057,6619
Cankova,Zavrč,59114,3899
Cankova,Zreče,92962,4287
Cankova,Črenšovci,36717,1989
Cankova,Črna na Koroškem,159802,8195
Cankova,Črnomelj,259939,11032
Cankova,Šalovci,29619,1819
Cankova,Šempeter - Vrtojba,281248,10554
Cankova,Šentilj,31776,2366
Cankova,Šentjernej,165635,8696
Cankova,Šentjur,101216,4444
Cankova,Šentrupert,154108,8215
Cankova,Šenčur,203056,7766
Cankova,Škocjan,158705,8196
Cankova,Škofja Loka,198333,8285
Cankova,Škofljica,185651,7144
Cankova,Šmarje pri Jelšah,100382,5075
Cankova,Šmarješke Toplice,162328,8687
Cankova,Šmartno ob Paki,133045,5666
Cankova,Šmartno pri Litiji,169169,7368
Cankova,Šoštanj,131298,5890
Cankova,Štore,107737,4710
Cankova,Žalec,114733,4843
Cankova,Železniki,213484,9300
Cankova,Žetale,70404,4111
Cankova,Žiri,223712,9374
Cankova,Žirovnica,233517,8885
Cankova,Žužemberk,220343,8687
Celje,Ajdovščina,160185,5891
Celje,Ankaran/Ancarano,182984,6630
Celje,Apače,88006,3920
Celje,Beltinci,109513,4236
Celje,Benedikt,77074,3140
Celje,Bistrica ob Sotli,49262,3323
Celje,Bled,131748,4987
Celje,Bloke,121845,5618
Celje,Bohinj,154401,6464
Celje,Borovnica,97362,4231
Celje,Bovec,229837,9826
Celje,Braslovče,23880,1190
Celje,Brda,198162,7939
Celje,Brezovica,91640,4122
Celje,Brežice,71782,4790
Celje,Cankova,106133,4577
Celje,Cerklje na Gorenjskem,81297,3819
Celje,Cerknica,129177,5759
Celje,Cerkno,135144,6970
Celje,Cerkvenjak,79882,3001
Celje,Cirkulane,81037,3493
Celje,Destrnik,65926,3306
Celje,Divača,151805,5557
Celje,Dobje,23991,1701
Celje,Dobrepolje,102719,4445
Celje,Dobrna,16802,1317
Celje,Dobrova - Polhov Gradec,93986,4269
Celje,Dobrovnik/Dobronak,116593,4508
Celje,Dol pri Ljubljani,72033,2877
Celje,Dolenjske Toplice,136271,5878
Celje,Domžale,64325,2623
Celje,Dornava,73268,2958
Celje,Dravograd,61154,3842
Celje,Duplek,56877,2484
Celje,Gorenja vas - Poljane,115330,5364
Celje,Gorišnica,77220,3215
Celje,Gorje,135761,5328
Celje,Gornja Radgona,89502,3854
Celje,Gornji Grad,48495,2911
Celje,Gornji Petrovci,126376,5250
Celje,Grad,28676,1856
Celje,Grosuplje,88335,3408
Celje,Hajdina,52261,2305
Celje,Hodoš/Hodos,136561,5834
Celje,Horjul,97656,4196
Celje,Hoče - Slivnica,47365,1936
Celje,Hrastnik,28273,2038
Celje,Hrpelje - Kozina,160391,5763
Celje,Idrija,135724,5911
Celje,Ig,87150,3508
Celje,Ilirska Bistrica,154778,6464
Celje,Ivančna Gorica,101627,3881
Celje,Izola/Isola,188443,6841
Celje,Jesenice,139204,5258
Celje,Jezersko,128190,5706
Celje,Juršinci,68815,3552
Celje,Kamnik,60421,3156
Celje,Kanal,201248,8046
Celje,Kidričevo,49792,2221
Celje,Kobarid,194551,9473
Celje,Kobilje,123235,4980
Celje,Komen,172741,6913
Celje,Komenda,73594,3325
Celje,Koper/Capodistria,184303,6731
Celje,Kostanjevica na Krki,69584,4773
Celje,Kostel,158136,7409
Celje,Kozje,34575,2592
Celje,Kočevje,134372,6101
Celje,Kranj,106697,4279
Celje,Kranjska Gora,161532,6344
Celje,Križevci,98053,3793
Celje,Krško,60274,3900
Celje,Kungota,68698,2913
Celje,Kuzma,124393,5803
Celje,Laško,12509,996
Celje,Lenart,71007,2794
Celje,Lendava/Lendva,129699,4871
Celje,Litija,54350,3418
Celje,Ljubljana,79284,3464
Celje,Ljubno,47063,2669
Celje,Ljutomer,106404,4297
Celje,Log - Dragomer,92152,3825
Celje,Logatec,109561,4167
Celje,Lovrenc na Pohorju,74925,4031
Celje,Loška dolina,152760,7153
Celje,Loški Potok,126364,5936
Celje,Lukovica,48802,2294
Celje,Luče,56287,3277
Celje,Majšperk,50802,2559
Celje,Makole,47050,2350
Celje,Maribor,53856,2471
Celje,Markovci,71884,2922
Celje,Medvode,87765,3672
Celje,Mengeš,68033,2923
Celje,Metlika,109247,6872
Celje,Mežica,74834,4905
Celje,Miklavž na Dravskem polju,50567,2006
Celje,Miren - Kostanjevica,195715,7599
Celje,Mirna,56192,4075
Celje,Mirna Peč,128004,4661
Celje,Mislinja,38672,2476
Celje,Mokronog - Trebelno,54935,4211
Celje,Moravske Toplice,111942,4529
Celje,Moravče,54785,2534
Celje,Mozirje,33605,1844
Celje,Murska Sobota,104980,4028
Celje,Muta,72586,4523
Celje,Naklo,110664,4207
Celje,Nazarje,41648,2504
Celje,Nova Gorica,184471,6927
Celje,Novo mesto,82895,5086
Celje,Odranci,113187,4470
Celje,Oplotnica,30541,1598
Celje,Ormož,88611,3949
Celje,Osilnica,160357,8032
Celje,Pesnica,60707,2343
Celje,Piran/Pirano,199152,7666
Celje,Pivka,137815,5261
Celje,Podlehnik,70297,2610
Celje,Podvelka,85919,4342
Celje,Podčetrtek,37467,2634
Celje,Poljčane,40698,1985
Celje,Polzela,20816,1086
Celje,Postojna,130575,4852
Celje,Prebold,20803,1099
Celje,Preddvor,109870,4433
Celje,Prevalje,66942,4420
Celje,Ptuj,56359,2781
Celje,Puconci,111434,4535
Celje,Radenci,94667,3793
Celje,Radeče,29928,2217
Celje,Radlje ob Dravi,78592,4857
Celje,Radovljica,125399,4687
Celje,Ravne na Koroškem,63114,4031
Celje,Razkrižje,112636,4735
Celje,Rače - Fram,46050,2199
Celje,Renče - Vogrsko,179711,6826
Celje,Rečica ob Savinji,39099,2186
Celje,Ribnica,117773,5123
Celje,Ribnica na Pohorju,95775,5040
Celje,Rogatec,40541,2741
Celje,Rogaška Slatina,33428,2393
Celje,Rogašovci,117147,5317
Celje,Ruše,62418,3220
Celje,Selnica ob Dravi,69384,3929
Celje,Semič,107549,6719
Celje,Sevnica,41280,2866
Celje,Sežana,157847,5675
Celje,Slovenija,54638,2825
Celje,Slovenj Gradec,50469,3199
Celje,Slovenska Bistrica,32231,1424
Celje,Slovenske Konjice,27000,1502
Celje,Sodražica,113865,5034
Celje,Solčava,65794,3872
Celje,Središče ob Dravi,98643,4474
Celje,Starše,53377,2277
Celje,Straža,143289,5530
Celje,Sveta Ana,79379,3297
Celje,Sveta Trojica v Slov. goricah,75689,2914
Celje,Sveti Andraž v Slov. goricah,86184,3502
Celje,Sveti Jurij ob Ščavnici,88965,3380
Celje,Sveti Jurij v Slov. goricah,72026,2981
Celje,Sveti Tomaž,87368,3901
Celje,Tabor,27232,1370
Celje,Tišina,98729,4074
Celje,Tolmin,180658,8718
Celje,Trbovlje,37502,2681
Celje,Trebnje,117841,4375
Celje,Trnovska vas,78408,3075
Celje,Trzin,66589,2879
Celje,Tržič,122070,4591
Celje,Turnišče,116703,4400
Celje,Velenje,25530,1638
Celje,Velika Polana,120422,4580
Celje,Velike Lašče,103721,4273
Celje,Veržej,99916,3821
Celje,Videm,66923,2541
Celje,Vipava,154219,5801
Celje,Vitanje,19666,1614
Celje,Vodice,76371,3491
Celje,Vojnik,7246,686
Celje,Vransko,29555,1356
Celje,Vrhnika,99004,3735
